customer_id,campaign_a,campaign_b,campaign_c,age,gender,campaignb_purchase_amount
00024253,FALSE,FALSE,FALSE,61,0,13800
00012290,FALSE,FALSE,FALSE,42,0,6800
00038585,FALSE,FALSE,FALSE,41,0,26800
00059785,FALSE,FALSE,FALSE,52,0,18300
00032680,FALSE,FALSE,FALSE,43,0,11400
00019869,FALSE,FALSE,FALSE,64,0,24000
00033137,FALSE,FALSE,FALSE,50,0,28800
00011669,FALSE,FALSE,FALSE,48,0,25400
00023173,FALSE,FALSE,FALSE,30,0,9500
00024637,FALSE,FALSE,FALSE,57,0,28500
00010827,FALSE,FALSE,FALSE,34,0,11200
00017160,FALSE,FALSE,FALSE,54,0,12100
00066931,FALSE,FALSE,FALSE,55,0,24400
00011602,FALSE,FALSE,FALSE,44,0,18100
00019886,FALSE,FALSE,FALSE,46,0,17900
00024216,FALSE,FALSE,FALSE,51,0,40400
00039060,FALSE,FALSE,FALSE,41,0,17900
00011281,FALSE,FALSE,FALSE,39,0,9500
00013391,FALSE,FALSE,FALSE,27,0,11500
00061512,FALSE,FALSE,FALSE,50,0,8700
00020173,FALSE,FALSE,FALSE,40,0,13800
00014270,FALSE,FALSE,FALSE,38,0,21700
00042644,FALSE,FALSE,FALSE,55,0,18300
00025133,FALSE,FALSE,FALSE,37,0,19500
00012711,FALSE,FALSE,FALSE,36,0,5200
00016406,FALSE,FALSE,FALSE,45,0,24800
00020889,FALSE,FALSE,FALSE,47,0,18300
00035174,FALSE,FALSE,FALSE,39,0,25000
00046502,FALSE,FALSE,FALSE,45,0,22000
00011747,FALSE,FALSE,FALSE,33,0,6500
00024336,FALSE,FALSE,FALSE,52,0,39000
00016961,FALSE,FALSE,FALSE,43,0,25300
00055134,FALSE,FALSE,FALSE,38,0,9900
00010192,FALSE,FALSE,FALSE,42,0,12800
00014546,FALSE,FALSE,FALSE,43,0,3400
00021385,FALSE,FALSE,FALSE,53,0,26300
00011469,FALSE,FALSE,FALSE,41,0,5800
00017493,FALSE,FALSE,FALSE,51,0,27100
00010631,FALSE,FALSE,FALSE,50,0,39400
00015489,FALSE,FALSE,FALSE,48,0,4400
00051696,FALSE,FALSE,FALSE,43,0,5100
00010726,FALSE,FALSE,FALSE,47,0,7200
00017656,FALSE,FALSE,FALSE,45,0,25700
00013586,FALSE,FALSE,FALSE,39,0,13100
00021436,FALSE,FALSE,FALSE,36,0,28200
00031581,FALSE,FALSE,FALSE,50,0,6100
00058574,FALSE,FALSE,FALSE,36,0,3000
00013333,FALSE,FALSE,FALSE,35,0,22900
00031131,FALSE,FALSE,FALSE,53,0,24600
00054428,FALSE,FALSE,FALSE,51,0,23900
00030443,FALSE,FALSE,FALSE,47,0,3700
00030525,FALSE,FALSE,FALSE,50,0,5000
00016538,FALSE,FALSE,FALSE,34,0,13700
00011314,FALSE,FALSE,FALSE,41,0,12100
00028889,FALSE,FALSE,FALSE,35,0,15200
00012641,FALSE,FALSE,FALSE,54,0,7500
00025178,FALSE,FALSE,FALSE,37,0,6700
00033373,FALSE,FALSE,FALSE,53,0,27700
00018776,FALSE,FALSE,FALSE,51,0,30300
00016726,FALSE,FALSE,FALSE,48,0,26000
00023591,FALSE,FALSE,FALSE,37,0,11400
00020422,FALSE,FALSE,FALSE,36,0,23400
00015962,FALSE,FALSE,FALSE,49,0,12500
00047800,FALSE,FALSE,FALSE,55,0,6900
00021872,FALSE,FALSE,FALSE,48,0,7700
00012958,FALSE,FALSE,FALSE,53,0,35700
00014326,FALSE,FALSE,FALSE,47,0,13200
00020586,FALSE,FALSE,FALSE,53,0,43600
00055170,FALSE,FALSE,FALSE,47,0,21500
00011940,FALSE,FALSE,FALSE,48,0,20800
00045992,FALSE,FALSE,FALSE,63,0,22400
00041778,FALSE,FALSE,FALSE,52,0,32700
00013731,FALSE,FALSE,FALSE,43,0,29000
00013582,FALSE,FALSE,FALSE,50,0,33200
00029016,FALSE,FALSE,FALSE,46,0,16500
00024110,FALSE,FALSE,FALSE,39,0,6400
00024521,FALSE,FALSE,FALSE,40,0,18200
00017555,FALSE,FALSE,FALSE,50,0,13500
00098834,FALSE,FALSE,FALSE,48,0,19500
00024573,FALSE,FALSE,FALSE,47,0,11200
00014716,FALSE,FALSE,FALSE,53,0,24600
00078107,FALSE,FALSE,FALSE,57,0,6600
00028879,FALSE,FALSE,FALSE,49,0,15800
00040730,FALSE,FALSE,FALSE,51,0,33700
00028273,FALSE,FALSE,FALSE,36,0,20700
00021103,FALSE,FALSE,FALSE,44,0,16200
00034135,FALSE,FALSE,FALSE,58,0,45000
00025823,FALSE,FALSE,FALSE,47,0,29900
00011511,FALSE,FALSE,FALSE,50,0,3200
00011772,FALSE,FALSE,FALSE,34,0,12300
00029765,FALSE,FALSE,FALSE,44,0,11400
00011772,FALSE,FALSE,FALSE,46,0,14800
00083001,FALSE,FALSE,FALSE,59,0,11200
00012156,FALSE,FALSE,FALSE,44,0,21100
00015424,FALSE,FALSE,TRUE,36,0,4700
00028934,FALSE,FALSE,FALSE,49,0,34800
00057953,FALSE,FALSE,FALSE,62,0,20500
00027994,FALSE,FALSE,FALSE,37,0,16500
00015965,FALSE,FALSE,FALSE,51,0,16700
00023478,FALSE,FALSE,FALSE,43,0,19400
00010411,FALSE,FALSE,FALSE,34,0,16400
00025273,FALSE,FALSE,FALSE,32,0,10700
00036231,FALSE,FALSE,FALSE,50,0,10000
00019030,FALSE,FALSE,FALSE,40,0,32000
00012138,FALSE,FALSE,FALSE,53,0,35700
00010528,FALSE,FALSE,FALSE,41,0,14100
00011209,FALSE,FALSE,FALSE,39,0,24900
00038309,FALSE,FALSE,FALSE,33,0,23800
00024436,FALSE,FALSE,FALSE,47,0,3800
00034111,FALSE,FALSE,FALSE,44,0,8000
00012449,FALSE,FALSE,FALSE,50,0,3500
00012757,FALSE,FALSE,FALSE,31,0,2000
00025130,FALSE,FALSE,FALSE,49,0,28900
00018248,FALSE,FALSE,FALSE,45,0,26800
00022435,FALSE,FALSE,FALSE,43,0,1600
00026116,FALSE,FALSE,FALSE,40,0,31600
00020067,FALSE,FALSE,FALSE,61,0,42000
00012825,FALSE,FALSE,FALSE,39,0,18300
00025061,FALSE,FALSE,FALSE,43,0,1500
00016880,FALSE,FALSE,FALSE,44,0,6200
00013541,FALSE,FALSE,FALSE,42,0,31500
00039913,FALSE,FALSE,FALSE,32,0,20700
00092435,FALSE,FALSE,FALSE,53,0,9800
00029625,FALSE,FALSE,FALSE,25,0,14500
00027072,FALSE,FALSE,FALSE,46,0,16900
00027826,FALSE,FALSE,FALSE,42,0,26900
00020067,FALSE,FALSE,FALSE,31,0,12600
00021345,FALSE,FALSE,FALSE,59,0,36900
00089377,FALSE,FALSE,FALSE,46,0,37200
00023747,FALSE,FALSE,FALSE,53,0,27800
00013155,FALSE,FALSE,FALSE,54,0,18400
00037622,FALSE,FALSE,FALSE,44,0,27100
00031510,FALSE,FALSE,FALSE,47,0,31300
00022597,FALSE,FALSE,FALSE,54,0,7600
00012558,FALSE,FALSE,FALSE,53,0,13300
00019323,FALSE,FALSE,FALSE,47,0,33200
00073770,FALSE,FALSE,FALSE,34,0,1600
00037957,FALSE,FALSE,FALSE,65,0,20000
00058406,FALSE,FALSE,FALSE,48,0,35400
00027710,FALSE,FALSE,FALSE,51,0,21700
00021586,FALSE,FALSE,FALSE,28,0,8600
00036581,FALSE,FALSE,FALSE,48,0,2900
00045676,FALSE,FALSE,FALSE,31,0,20700
00036915,FALSE,FALSE,FALSE,52,0,42000
00061847,FALSE,FALSE,FALSE,29,0,10400
00032749,FALSE,FALSE,FALSE,52,0,29300
00075591,FALSE,FALSE,FALSE,40,0,26000
00037091,FALSE,FALSE,FALSE,48,0,10500
00039364,FALSE,FALSE,FALSE,55,0,31400
00026515,FALSE,FALSE,FALSE,53,0,19500
00010092,FALSE,FALSE,FALSE,56,0,3000
00012417,FALSE,FALSE,FALSE,36,0,23500
00018134,FALSE,FALSE,FALSE,36,0,13600
00025952,FALSE,FALSE,FALSE,22,0,2600
00017706,FALSE,FALSE,FALSE,56,0,22500
00018688,FALSE,FALSE,FALSE,50,0,24600
00028973,FALSE,FALSE,FALSE,46,0,13800
00017442,FALSE,FALSE,FALSE,43,0,9300
00016276,FALSE,FALSE,FALSE,29,0,9100
00012802,FALSE,FALSE,FALSE,33,0,12800
00025464,FALSE,FALSE,FALSE,21,0,15800
00021237,FALSE,FALSE,FALSE,42,0,14900
00023497,FALSE,FALSE,FALSE,48,0,11800
00035165,FALSE,FALSE,TRUE,55,0,27600
00052646,FALSE,FALSE,TRUE,36,0,17800
00056262,FALSE,FALSE,FALSE,54,0,38300
00045013,FALSE,FALSE,FALSE,38,0,25400
00013049,FALSE,FALSE,FALSE,38,0,16200
00018766,FALSE,FALSE,FALSE,49,0,5700
00018434,FALSE,FALSE,FALSE,45,0,2800
00018883,FALSE,FALSE,FALSE,53,0,40100
00037574,FALSE,FALSE,FALSE,47,0,35100
00030601,FALSE,FALSE,FALSE,58,0,45700
00010834,FALSE,FALSE,FALSE,40,0,29200
00052849,FALSE,FALSE,FALSE,31,0,2600
00010785,FALSE,FALSE,FALSE,26,0,2500
00014803,FALSE,FALSE,FALSE,48,0,33500
00024119,FALSE,FALSE,FALSE,59,0,42000
00017152,FALSE,FALSE,FALSE,61,0,38900
00011336,FALSE,FALSE,FALSE,58,0,41100
00042197,FALSE,FALSE,FALSE,47,0,7700
00045924,FALSE,FALSE,FALSE,44,0,14200
00023798,FALSE,FALSE,FALSE,52,0,34400
00014498,FALSE,FALSE,FALSE,60,0,34900
00023454,FALSE,FALSE,TRUE,41,0,17300
00012852,FALSE,FALSE,FALSE,55,0,39300
00017742,FALSE,FALSE,FALSE,35,0,26600
00041535,FALSE,FALSE,FALSE,49,0,9800
00023638,FALSE,FALSE,FALSE,38,0,17000
00029971,FALSE,FALSE,FALSE,51,0,32900
00013956,FALSE,FALSE,FALSE,18,0,5700
00033127,FALSE,FALSE,FALSE,43,0,23400
00013360,FALSE,FALSE,FALSE,52,0,11800
00059242,FALSE,FALSE,FALSE,42,0,11300
00010976,FALSE,FALSE,FALSE,47,0,9600
00014469,FALSE,FALSE,FALSE,44,0,2600
00012553,FALSE,FALSE,FALSE,41,0,33500
00085161,FALSE,FALSE,FALSE,40,0,1800
00055344,FALSE,FALSE,FALSE,48,0,31100
00021192,FALSE,FALSE,FALSE,29,0,17600
00014327,FALSE,FALSE,FALSE,48,0,11500
00036568,FALSE,FALSE,FALSE,39,0,14800
00017571,FALSE,FALSE,FALSE,35,0,17800
00010183,FALSE,FALSE,FALSE,53,0,29600
00068092,FALSE,FALSE,FALSE,68,0,31100
00061809,FALSE,FALSE,FALSE,67,0,40400
00027913,FALSE,FALSE,FALSE,29,0,10500
00058406,FALSE,FALSE,FALSE,63,0,31000
00032613,FALSE,FALSE,FALSE,58,0,47200
00015168,FALSE,FALSE,FALSE,43,0,17700
00054428,FALSE,FALSE,FALSE,52,0,2800
00024098,FALSE,FALSE,FALSE,28,0,2500
00021432,FALSE,FALSE,FALSE,43,0,4400
00063293,FALSE,FALSE,FALSE,43,0,18100
00042177,FALSE,FALSE,FALSE,35,0,11100
00025380,FALSE,FALSE,FALSE,50,0,25300
00013723,FALSE,FALSE,FALSE,37,0,15100
00017929,FALSE,FALSE,FALSE,42,0,23300
00034585,FALSE,FALSE,FALSE,30,0,15100
00014059,FALSE,FALSE,FALSE,40,0,15300
00010170,FALSE,FALSE,FALSE,49,0,5800
00020852,FALSE,FALSE,FALSE,46,0,29600
00022023,FALSE,FALSE,TRUE,42,0,24300
00034290,FALSE,FALSE,FALSE,32,0,12400
00017579,FALSE,FALSE,FALSE,44,0,16000
00041343,FALSE,TRUE,FALSE,41,0,13900
00014566,FALSE,FALSE,FALSE,39,0,27400
00016549,FALSE,FALSE,FALSE,35,0,23900
00016425,FALSE,FALSE,FALSE,38,0,20600
00011112,FALSE,FALSE,FALSE,44,0,7400
00031484,FALSE,FALSE,FALSE,49,0,22800
00010383,FALSE,FALSE,FALSE,52,0,24000
00054899,FALSE,FALSE,FALSE,42,0,32000
00018434,FALSE,FALSE,FALSE,49,0,9300
00045085,FALSE,FALSE,FALSE,54,0,33100
00031894,FALSE,FALSE,FALSE,42,0,29000
00015151,FALSE,FALSE,FALSE,51,0,14600
00080783,FALSE,FALSE,FALSE,40,0,1600
00019030,FALSE,FALSE,FALSE,44,0,30300
00013562,FALSE,FALSE,FALSE,41,0,19700
00014217,FALSE,FALSE,FALSE,36,0,17500
00020533,FALSE,FALSE,FALSE,38,0,22200
00026740,FALSE,FALSE,FALSE,55,0,21500
00011918,FALSE,FALSE,FALSE,32,0,11900
00025733,FALSE,FALSE,FALSE,54,0,20600
00026405,FALSE,FALSE,FALSE,52,0,20900
00010848,FALSE,FALSE,FALSE,48,0,3600
00056262,FALSE,FALSE,FALSE,38,0,5800
00019691,FALSE,FALSE,FALSE,41,0,24800
00021026,FALSE,FALSE,FALSE,40,0,12000
00022475,FALSE,FALSE,FALSE,52,0,5400
00036965,FALSE,FALSE,FALSE,44,0,27100
00013082,FALSE,FALSE,FALSE,39,0,15600
00054609,FALSE,FALSE,FALSE,38,0,4100
00069907,FALSE,FALSE,FALSE,59,0,45000
00010679,FALSE,FALSE,FALSE,35,0,26500
00051816,FALSE,FALSE,FALSE,20,0,16400
00042595,FALSE,FALSE,FALSE,41,0,4000
00024597,FALSE,FALSE,FALSE,44,0,36800
00034090,FALSE,FALSE,FALSE,49,0,7600
00075591,FALSE,FALSE,FALSE,28,0,2100
00016726,FALSE,FALSE,TRUE,58,0,17800
00038706,FALSE,FALSE,FALSE,43,0,2900
00024560,FALSE,FALSE,FALSE,48,0,27500
00014999,FALSE,FALSE,FALSE,35,0,8900
00069979,FALSE,FALSE,FALSE,43,0,23300
00011075,FALSE,FALSE,FALSE,60,0,50100
00011587,FALSE,FALSE,FALSE,45,0,30900
00014541,FALSE,FALSE,FALSE,46,0,17700
00014301,FALSE,FALSE,FALSE,26,0,21600
00043678,FALSE,FALSE,FALSE,45,0,14400
00063198,FALSE,FALSE,FALSE,64,0,5800
00019869,FALSE,FALSE,FALSE,52,0,41600
00013148,FALSE,FALSE,FALSE,46,0,2700
00067062,FALSE,FALSE,FALSE,39,0,29900
00014619,FALSE,FALSE,FALSE,51,0,24300
00010862,FALSE,FALSE,FALSE,45,0,24000
00029187,FALSE,FALSE,FALSE,35,0,7700
00011925,FALSE,FALSE,FALSE,58,0,47700
00027062,FALSE,FALSE,FALSE,59,0,6600
00038207,FALSE,FALSE,FALSE,33,0,19900
00038424,FALSE,FALSE,FALSE,44,0,2300
00013050,FALSE,FALSE,FALSE,48,0,6800
00012971,FALSE,FALSE,FALSE,25,0,8300
00019685,FALSE,FALSE,FALSE,18,0,9100
00037218,FALSE,FALSE,FALSE,40,0,1400
00052332,FALSE,FALSE,FALSE,39,0,22800
00048216,FALSE,FALSE,FALSE,45,0,5600
00030162,FALSE,FALSE,FALSE,40,0,4600
00011505,FALSE,FALSE,FALSE,29,0,21300
00010143,FALSE,FALSE,FALSE,39,0,32200
00061847,FALSE,FALSE,FALSE,51,0,25700
00075591,FALSE,FALSE,FALSE,48,0,15400
00045823,FALSE,FALSE,FALSE,55,0,15600
00015548,FALSE,FALSE,FALSE,50,0,21700
00087447,FALSE,FALSE,FALSE,60,0,9200
00053007,FALSE,FALSE,FALSE,36,0,28900
00014805,FALSE,FALSE,FALSE,31,0,20400
00029864,FALSE,FALSE,FALSE,53,0,40000
00018546,FALSE,FALSE,FALSE,41,0,14700
00042587,FALSE,FALSE,FALSE,49,0,29900
00013237,FALSE,FALSE,FALSE,36,0,17900
00019560,FALSE,FALSE,FALSE,48,0,38700
00014059,FALSE,FALSE,TRUE,34,0,15200
00012763,FALSE,FALSE,FALSE,18,0,9700
00029176,FALSE,FALSE,FALSE,35,0,22200
00044913,FALSE,TRUE,TRUE,45,0,21000
00086734,FALSE,FALSE,FALSE,60,0,3600
00011102,FALSE,FALSE,FALSE,31,0,18000
00011587,FALSE,FALSE,FALSE,48,0,21200
00045731,FALSE,FALSE,FALSE,58,0,47700
00024378,FALSE,FALSE,FALSE,25,0,6500
00026479,FALSE,FALSE,FALSE,18,0,8000
00016297,FALSE,FALSE,FALSE,49,0,10200
00016651,FALSE,FALSE,FALSE,49,0,16900
00029529,FALSE,FALSE,FALSE,18,0,3200
00011510,FALSE,FALSE,FALSE,24,0,18300
00015338,FALSE,FALSE,FALSE,40,0,14400
00016842,FALSE,FALSE,FALSE,43,0,31400
00022475,FALSE,FALSE,FALSE,44,0,21600
00021555,FALSE,FALSE,FALSE,22,0,2000
00021062,FALSE,FALSE,FALSE,56,0,12200
00023697,FALSE,FALSE,TRUE,45,0,11600
00013342,FALSE,FALSE,FALSE,31,0,13200
00039990,FALSE,FALSE,FALSE,38,0,29400
00018020,FALSE,FALSE,FALSE,32,0,4200
00045685,FALSE,FALSE,FALSE,39,0,17000
00053379,FALSE,FALSE,FALSE,36,0,3000
00012870,FALSE,FALSE,FALSE,50,0,38900
00026717,FALSE,FALSE,FALSE,51,0,33000
00020875,FALSE,FALSE,FALSE,44,0,21200
00023956,FALSE,FALSE,FALSE,42,0,13800
00014487,FALSE,FALSE,FALSE,41,0,20000
00012154,FALSE,FALSE,FALSE,46,0,28900
00046230,FALSE,FALSE,FALSE,65,0,36300
00037271,FALSE,FALSE,FALSE,44,0,4400
00010312,FALSE,FALSE,FALSE,43,0,22900
00015023,FALSE,FALSE,FALSE,57,0,4700
00011081,FALSE,FALSE,FALSE,37,0,3100
00014935,FALSE,FALSE,FALSE,55,0,30300
00017571,FALSE,FALSE,FALSE,42,0,24900
00029864,FALSE,FALSE,FALSE,54,0,30000
00026285,FALSE,FALSE,FALSE,48,0,33300
00014544,FALSE,FALSE,FALSE,53,0,20600
00057726,FALSE,FALSE,FALSE,48,0,38400
00044661,FALSE,FALSE,FALSE,53,0,2500
00037828,FALSE,FALSE,FALSE,51,0,3000
00010823,FALSE,FALSE,FALSE,34,0,27900
00027351,FALSE,FALSE,FALSE,52,0,15600
00011668,FALSE,FALSE,FALSE,61,0,7300
00054378,FALSE,FALSE,FALSE,44,0,9400
00013146,FALSE,FALSE,FALSE,41,0,11500
00012798,FALSE,FALSE,FALSE,63,0,36500
00010823,FALSE,FALSE,FALSE,49,0,7800
00015969,FALSE,FALSE,FALSE,42,0,15500
00019548,FALSE,FALSE,FALSE,45,0,20900
00035408,FALSE,FALSE,FALSE,57,0,37600
00017007,FALSE,FALSE,FALSE,43,0,15900
00015412,FALSE,FALSE,FALSE,37,0,11200
00040388,FALSE,FALSE,FALSE,31,0,24000
00049245,FALSE,FALSE,FALSE,47,0,36200
00033136,FALSE,FALSE,FALSE,52,0,15200
00043681,FALSE,FALSE,FALSE,35,0,29100
00034630,FALSE,FALSE,FALSE,35,0,18200
00034384,FALSE,FALSE,FALSE,31,0,11900
00012260,FALSE,FALSE,TRUE,40,0,10000
00018699,FALSE,FALSE,FALSE,37,0,3300
00028973,FALSE,FALSE,FALSE,38,0,26800
00027334,FALSE,FALSE,FALSE,39,0,29500
00019910,FALSE,FALSE,FALSE,54,0,26200
00027294,FALSE,FALSE,FALSE,33,0,23400
00019337,FALSE,FALSE,FALSE,47,0,27800
00017974,FALSE,FALSE,FALSE,61,0,24800
00013367,FALSE,FALSE,FALSE,27,0,14700
00028010,FALSE,FALSE,FALSE,31,0,20500
00047032,FALSE,FALSE,FALSE,50,0,9300
00016116,FALSE,FALSE,FALSE,35,0,19400
00023896,FALSE,FALSE,FALSE,57,0,32300
00028010,FALSE,FALSE,FALSE,40,0,1700
00011808,FALSE,FALSE,FALSE,53,0,41400
00043659,FALSE,FALSE,FALSE,38,0,5600
00094490,FALSE,FALSE,FALSE,51,0,3200
00016991,FALSE,FALSE,FALSE,53,0,31600
00016501,FALSE,FALSE,FALSE,43,0,18200
00012947,FALSE,FALSE,FALSE,39,0,32100
00013344,FALSE,FALSE,FALSE,50,0,34700
00011067,FALSE,FALSE,FALSE,46,0,38300
00016667,FALSE,FALSE,FALSE,71,0,17400
00014638,FALSE,FALSE,FALSE,56,0,27400
00011213,FALSE,FALSE,FALSE,65,0,23800
00026541,FALSE,FALSE,FALSE,40,0,23500
00026817,FALSE,FALSE,FALSE,38,0,7000
00058944,FALSE,FALSE,FALSE,50,0,41600
00022602,FALSE,FALSE,TRUE,43,0,19900
00046617,FALSE,FALSE,FALSE,51,0,15800
00012170,FALSE,FALSE,FALSE,46,0,19100
00022357,FALSE,FALSE,FALSE,39,0,5100
00014551,FALSE,FALSE,FALSE,44,0,18100
00013481,FALSE,FALSE,FALSE,33,0,25200
00016750,FALSE,FALSE,FALSE,43,0,31200
00021254,FALSE,FALSE,FALSE,40,0,3700
00021383,FALSE,FALSE,FALSE,37,0,3400
00021391,FALSE,FALSE,FALSE,55,0,27000
00053672,FALSE,FALSE,FALSE,47,0,12500
00017059,FALSE,FALSE,FALSE,44,0,36400
00017592,FALSE,FALSE,FALSE,37,0,30300
00022954,FALSE,FALSE,FALSE,57,0,32600
00016788,FALSE,FALSE,FALSE,55,0,45100
00022413,FALSE,FALSE,FALSE,66,0,27500
00013904,FALSE,FALSE,FALSE,44,0,33400
00063293,FALSE,FALSE,FALSE,48,0,5000
00019022,FALSE,FALSE,FALSE,54,0,36000
00076727,FALSE,FALSE,FALSE,46,0,18100
00034258,FALSE,FALSE,FALSE,57,0,8600
00020716,FALSE,FALSE,FALSE,49,0,15300
00014803,FALSE,FALSE,FALSE,70,0,26500
00021709,FALSE,FALSE,FALSE,49,0,18900
00015742,FALSE,FALSE,FALSE,40,0,15200
00028919,FALSE,FALSE,FALSE,23,0,7500
00016761,FALSE,FALSE,FALSE,54,0,11300
00013679,FALSE,FALSE,FALSE,58,0,25900
00019229,FALSE,FALSE,FALSE,28,0,13600
00019181,FALSE,FALSE,FALSE,62,0,40600
00029302,FALSE,FALSE,FALSE,39,0,31200
00019757,FALSE,FALSE,FALSE,46,0,17100
00017548,FALSE,FALSE,FALSE,43,0,19600
00018558,FALSE,FALSE,FALSE,36,0,18600
00010795,FALSE,FALSE,FALSE,42,0,15200
00011490,FALSE,FALSE,FALSE,41,0,10700
00074379,FALSE,FALSE,FALSE,46,0,18700
00018401,FALSE,FALSE,FALSE,36,0,16200
00063293,FALSE,FALSE,FALSE,30,0,7100
00020667,FALSE,FALSE,FALSE,37,0,21900
00011559,FALSE,FALSE,FALSE,59,0,16700
00052646,FALSE,FALSE,FALSE,19,0,7100
00015418,FALSE,FALSE,FALSE,48,0,16800
00083513,FALSE,FALSE,FALSE,36,0,19800
00045541,FALSE,FALSE,FALSE,49,0,28800
00026740,FALSE,FALSE,FALSE,46,0,35200
00041241,FALSE,FALSE,TRUE,42,0,16800
00015075,FALSE,FALSE,FALSE,34,0,17000
00098658,FALSE,FALSE,FALSE,39,0,2500
00015041,FALSE,FALSE,FALSE,50,0,9600
00027671,FALSE,FALSE,FALSE,32,0,9600
00056532,FALSE,FALSE,FALSE,32,0,23000
00016066,FALSE,FALSE,FALSE,43,0,12800
00017224,FALSE,FALSE,FALSE,67,0,50300
00011539,FALSE,FALSE,FALSE,34,0,13100
00029892,FALSE,FALSE,FALSE,57,0,2200
00012159,FALSE,FALSE,FALSE,52,0,35600
00030335,FALSE,FALSE,FALSE,42,0,8400
00013493,FALSE,FALSE,FALSE,34,0,4100
00027826,FALSE,FALSE,TRUE,36,0,3200
00031159,FALSE,FALSE,FALSE,63,0,13000
00035863,FALSE,FALSE,FALSE,40,0,1700
00096915,FALSE,FALSE,FALSE,53,0,4900
00023266,FALSE,FALSE,FALSE,48,0,16700
00044478,FALSE,FALSE,FALSE,34,0,6200
00041333,FALSE,FALSE,TRUE,26,0,7800
00041168,FALSE,FALSE,FALSE,50,0,19900
00018228,FALSE,FALSE,FALSE,43,0,12200
00013157,FALSE,FALSE,FALSE,48,0,22600
00021459,FALSE,FALSE,FALSE,39,0,28000
00017459,FALSE,FALSE,FALSE,30,0,18600
00027071,FALSE,FALSE,FALSE,57,0,32000
00010925,FALSE,FALSE,FALSE,57,0,36600
00034240,FALSE,FALSE,FALSE,47,0,12700
00028753,FALSE,FALSE,FALSE,42,0,33500
00044146,FALSE,FALSE,FALSE,46,0,10700
00020997,FALSE,FALSE,FALSE,52,0,13800
00043386,FALSE,FALSE,FALSE,55,0,32900
00016107,FALSE,FALSE,FALSE,41,0,4400
00019234,FALSE,FALSE,FALSE,40,0,22900
00053981,FALSE,FALSE,FALSE,25,0,14600
00017152,FALSE,FALSE,FALSE,35,0,17800
00011875,FALSE,FALSE,FALSE,31,0,15900
00015705,FALSE,FALSE,FALSE,50,0,25700
00012336,FALSE,FALSE,FALSE,46,0,27700
00021237,FALSE,FALSE,FALSE,41,0,24100
00014926,FALSE,FALSE,FALSE,57,0,15200
00048717,FALSE,FALSE,FALSE,38,0,22500
00028719,FALSE,FALSE,FALSE,39,0,25500
00026445,FALSE,FALSE,FALSE,53,0,43500
00011762,FALSE,FALSE,FALSE,40,0,5100
00037091,FALSE,FALSE,TRUE,55,0,44600
00013133,FALSE,FALSE,FALSE,42,0,4000
00011149,FALSE,FALSE,FALSE,41,0,10900
00061284,FALSE,FALSE,FALSE,42,0,32100
00018193,FALSE,FALSE,FALSE,43,0,19200
00012382,FALSE,FALSE,FALSE,50,0,21800
00020826,FALSE,FALSE,FALSE,51,0,36400
00010455,FALSE,FALSE,FALSE,39,0,22500
00072534,FALSE,FALSE,FALSE,30,0,1600
00037891,FALSE,FALSE,FALSE,50,0,12800
00014838,FALSE,FALSE,FALSE,44,0,17200
00014460,FALSE,FALSE,FALSE,41,0,26200
00015142,FALSE,FALSE,FALSE,39,0,21300
00019117,FALSE,FALSE,TRUE,27,0,15800
00044880,FALSE,FALSE,FALSE,50,0,17700
00020031,FALSE,FALSE,FALSE,40,0,15600
00014933,FALSE,FALSE,FALSE,68,0,18200
00014408,FALSE,FALSE,FALSE,46,0,23600
00013005,FALSE,FALSE,FALSE,35,0,10400
00011437,FALSE,FALSE,FALSE,29,0,11900
00045148,FALSE,FALSE,TRUE,52,0,21400
00019541,FALSE,FALSE,FALSE,43,0,22100
00010820,FALSE,FALSE,FALSE,38,0,5700
00021485,FALSE,FALSE,FALSE,53,0,2700
00014652,FALSE,FALSE,FALSE,41,0,7800
00018959,FALSE,FALSE,FALSE,62,0,37200
00013656,FALSE,FALSE,FALSE,33,0,18000
00010705,FALSE,FALSE,FALSE,32,0,20200
00016469,FALSE,FALSE,FALSE,48,0,4300
00032432,FALSE,TRUE,TRUE,43,0,30800
00044159,FALSE,FALSE,FALSE,36,0,16400
00081342,FALSE,FALSE,FALSE,50,0,36100
00023627,FALSE,FALSE,FALSE,37,0,17500
00010775,FALSE,FALSE,FALSE,35,0,25400
00017164,FALSE,FALSE,FALSE,53,0,36900
00057623,FALSE,FALSE,FALSE,51,0,39600
00014075,FALSE,FALSE,FALSE,39,0,18900
00013333,FALSE,FALSE,FALSE,41,0,21600
00063887,FALSE,FALSE,FALSE,47,0,3900
00018870,FALSE,FALSE,FALSE,43,0,15700
00041040,FALSE,FALSE,TRUE,41,0,34300
00013739,FALSE,FALSE,FALSE,54,0,35200
00039472,FALSE,TRUE,FALSE,54,0,8300
00043221,FALSE,FALSE,FALSE,37,0,25000
00013684,FALSE,FALSE,FALSE,37,0,7300
00024865,FALSE,FALSE,FALSE,36,0,7400
00014827,FALSE,FALSE,FALSE,58,0,30700
00013068,FALSE,FALSE,FALSE,34,0,2800
00010623,FALSE,FALSE,FALSE,58,0,45000
00012317,FALSE,FALSE,FALSE,49,0,26100
00072776,FALSE,FALSE,FALSE,38,0,30400
00069326,FALSE,FALSE,FALSE,47,0,17300
